purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO002631,SUP014,SKU00143,495,2024-06-10,2024-07-17,Cancelled
PO002632,SUP011,ITM00021,446,2023-08-27,2023-10-10,Delivered
PO002633,SUP023,PRO00161,509,2024-06-12,2024-06-25,Pending
PO002634,SUP005,PRO00097,170,2023-10-17,2023-11-30,In Transit
PO002635,SUP028,PRO00087,491,2024-08-13,10-09-2024,Delayed
PO002636,SUP023,PROD00123,217,2024-04-09,2024-05-27,In Transit
PO002637,SUP006,PROD00199,245,02/14/2024,2024-03-20,Pending
PO002638,SUP017,SKU00140,110,2025-02-16,2025-03-25,Pending
PO002639,SUP009,PRO00133,218,2025-04-14,2025-04-23,Delayed
PO002640,SUP003,PROD00008,153,,2024-02-12,Cancelled
PO002641,SUP009,PRO00064,432,2023-03-16,2023-05-02,In Transit
PO002642,SUP004,ITM00033,86,2025-07-05,2025-07-27,In Transit
PO002643,SUP021,PROD00008,458,2025-08-10,2025-08-16,In Transit
PO002644,SUP001,SKU00194,543,2024-04-25,2024-05-11,Cancelled
PO002645,SUP026,PRO00155,332,2023-01-13,2023-02-03,Delivered
PO002646,SUP010,PRO00109,113,2025-01-12,2025-01-29,Delayed
PO002647,SUP023,SKU00188,260,2023-05-25,2023-06-12,In Transit
PO002648,SUP003,ITM00158,93,08/23/2025,2025-10-04, Delivered 
PO002649,SUP018,PRO00074,227,2025-01-05,2025-02-01,Delayed
PO002650,SUP002,PRO00195,544,2023-07-13,2023-08-24,In Transit
PO002651,SUP001,SKU00009,192,2023-05-01,2023-05-07,Cancelled
PO002652,SUP018,PRO00100,375,2024-11-25,07-01-2025,Delayed
PO002653,SUP008,PRO00133,118,2024-09-21,2024-10-16,Delivered
PO002654,SUP005,ITM00015,444,2025-04-23,2025-05-26,Delivered
PO002655,SUP008,SKU00188,165,2023-05-10,2023-05-23,In Transit
PO002656,SUP024,SKU00154,304,2024-11-03,2024-12-06,In Transit
PO002657,SUP026,PROD00199,550,2024-11-11,2024-12-28,Cancelled
PO002658,SUP027,PROD00199,347,2024-02-13,25-02-2024,Cancelled
PO002659,SUP028,SKU00124,378,2024-06-22,2024-07-12,Delayed
PO002660,SUP009,PRO00104,540,2023-01-19,2023-02-19,Delayed
PO002661,SUP010,SKU00061,398,2024-02-01,2024-02-06,Cancelled
PO002662,SUP016,PROD00016,150,2023-10-04,2023-11-06,In Transit
PO002663,SUP024,PRO00030,465,2025-05-27,2025-07-04,Pending
PO002664,SUP030,ITM00040,351,2025-01-26,2025-02-11,Pending
PO002665,SUP009,ITM00065,207,2024-09-06,2024-09-19,In Transit
PO002666,SUP006,PROD00018,138,2023-08-05,2023-09-16,Delayed
PO002667,SUP007,SKU00072,478,2024-11-19,2024-12-10,Pending
PO002668,SUP019,PRO00144,484,2023-06-14,2023-06-27,In Transit
PO002669,SUP030,SKU00082,131,2024-07-05,2024-07-12,In Transit
PO002670,SUP022,PROD00147,166,20-03-2023,2023-05-01,In Transit
PO002671,SUP002,ITM00011,98,2023-10-19,2023-12-06,Pending
PO002672,SUP023,PRO00038,470,2024-02-18,2024-03-17,Cancelled
PO002673,SUP028,ITM00025,336,2025-06-09,2025-07-03,Delivered
PO002674,SUP020,SKU00093,517,2025-09-10,06-10-2025,Pending
PO002675,SUP014,PRO00038,175,2024-09-29,2024-10-17,Delivered
PO002676,SUP014,SKU00101,135,2023-06-11,2023-07-22,Cancelled
PO002677,SUP020,SKU00173,362,2025-01-25,2025-02-04,Pending
PO002678,SUP011,PRO00131,208,2023-11-04,12/02/2023,Delivered
PO002679,SUP017,PROD00165,53,2025-03-20,2025-04-16,Pending
PO002680,SUP007,ITM00135,102,2023-03-17,2023-04-28,Delivered
PO002681,SUP016,PROD00062,128,2024-10-20,2024-11-05,Delayed
PO002682,SUP012,PROD00018,477,2024-12-07,2024-12-29, Delivered 
PO002683,SUP017,SKU00190,550,2025-07-20,2025-09-05,Delivered
PO002684,SUP011,SKU00046,125,2024-07-30,2024-09-18,Delayed
PO002685,SUP004,PROD00117,203,2023-01-16,2023-02-19,Cancelled
PO002686,SUP011,SKU00031,311,2023-04-07,2023-04-26,Cancelled
PO002687,SUP013,PROD00044,115,2024-03-31,2024-04-17,Pending
PO002688,SUP007,PROD00182,345,2025-03-29,2025-04-06,In Transit
PO002689,SUP008,SKU00179,388,2025-06-08,2025-07-14,Delayed
PO002690,SUP023,PROD00075,255,2024-02-26,2024-03-08,In Transit
PO002691,SUP012,SKU00079,436,2025-09-26,2025-10-27,Delayed
PO002692,SUP001,ITM00166,522,2025-06-04,2025-06-16,Pending
PO002693,SUP028,PROD00024,227,2024-01-18,2024-02-14,Delayed
PO002694,SUP017,PROD00187,50,2023-09-14,2023-10-07,Delayed
PO002695,SUP027,PROD00160,514,2023-04-23,2023-05-28,Cancelled
PO002696,SUP004,SKU00130,548,2023-04-13,2023-05-11,Pending
PO002697,SUP006,PRO00030,58,2023-08-08,2023-09-03,In Transit
PO002698,SUP010,PROD00185,106,2025-09-20,2025-11-01,In Transit
PO002699,SUP005,PROD00018,182,2025-06-10,2025-07-18,Cancelled
PO002700,SUP020,PROD00160,369,2023-08-25,2023-09-27,Pending
PO002701,SUP030,SKU00098,332,2023-08-16,2023-08-29,In Transit
PO002702,SUP012,SKU00002,359,2023-11-14,2023-11-27,Cancelled
PO002703,SUP013,PROD00048,549,2023-09-09,2023-10-06,In Transit
PO002704,SUP022,ITM00139,156,2025-08-21,2025-09-07,Cancelled
PO002705,SUP005,PROD00107,60,2023-08-01,2023-08-18,Delivered
PO002706,SUP019,SKU00094,483,2025-02-06,2025-03-02,Delivered
PO002707,SUP009,ITM00111,459,2025-03-17,2025-03-29,Cancelled
PO002708,SUP027,PROD00178,287,2024-05-19,06/08/2024,Pending
PO002709,SUP014,PROD00044,497,2025-09-02,2025-10-07,Delivered
PO002710,SUP024,ITM00128,293,2023-11-05,2023-12-21,Pending
PO002711,SUP005,SKU00031,283,2024-02-14,2024-02-24,Delivered
PO002712,SUP001,ITM00113,459,2023-01-29,2023-02-10,Cancelled
PO002713,SUP024,PRO00085,81,2023-05-06,2023-06-14,Delivered
PO002714,SUP030,PRO00144,407,2024-02-05,2024-02-23,Pending
PO002715,SUP008,PRO00053,383,2023-11-07,2023-12-03,Delivered
PO002716,SUP006,PRO00037,314,2024-08-23,2024-10-03,In Transit
PO002717,SUP018,ITM00113,258,2023-03-18,2023-03-24,Cancelled
PO002718,SUP029,PRO00198,396,2025-05-05,2025-05-15,In Transit
PO002719,SUP001,PRO00193,518,2023-11-19,2023-11-26,Pending
PO002720,SUP027,PRO00029,548,2025-01-25,2025-02-16,Delivered
PO002721,SUP011,PROD00192,50,2024-09-06,28-09-2024,Delivered
PO002722,SUP016,SKU00181,321,2024-02-07,2024-03-12,Pending
PO002723,SUP023,PRO00039,494,2023-09-11,2023-09-28,Delivered
PO002724,SUP019,PROD00051,269,2023-07-31,2023-08-27,
PO002725,SUP028,SKU00138,332,2023-11-23,2023-12-22,In Transit
PO002726,SUP013,ITM00110,154,2024-12-22,2025-01-30,In Transit
PO002727,SUP027,PROD00174,260,2025-01-18,2025-03-01,In Transit
PO002728,SUP014,SKU00098,544,2024-09-01,2024-10-17,Cancelled
PO002729,SUP005,PROD00184,448,2024-07-12,2024-07-29,Pending
PO002730,SUP029,PRO00119,513,2025-07-07,2025-08-26,Cancelled
PO002731,SUP022,PRO00074,245,2024-11-11,2024-12-26,Pending
PO002732,SUP021,SKU00079,,2025-09-21,2025-10-26,Delivered
PO002733,SUP027,PRO00030,498,2024-05-19,2024-06-14,Delivered
PO002734,SUP018,ITM00134,506,2023-02-20,2023-03-14,Pending
PO002735,SUP018,PRO00081,167,2025-08-29,2025-10-07,Pending
PO002736,SUP028,PROD00106,,2025-08-24,2025-09-02,In Transit
PO002737,SUP017,SKU00169,406,2023-01-06,2023-02-23,Cancelled
PO002738,SUP008,PRO00076,243,2024-08-30,2024-09-13,In Transit
PO002739,SUP017,PRO00095,82,2023-09-24,2023-11-11,Cancelled
PO002740,SUP003,ITM00126,316,2023-09-19,2023-10-10,In Transit
PO002741,SUP018,ITM00158,480,2024-06-30,2024-08-08,In Transit
PO002742,SUP002,PROD00075,207,2023-03-05,2023-03-30,Pending
PO002743,SUP006,PROD00136,217,2023-10-13,2023-10-23,In Transit
PO002744,SUP027,PROD00132,492,2025-07-14,2025-08-29,Cancelled
PO002745,SUP030,PRO00133,68,2023-07-28,2023-09-14,
PO002746,SUP018,ITM00011,255,2023-04-14,2023-05-13,Delivered
PO002747,SUP028,PRO00151,114,2024-05-17,05/26/2024,Cancelled
PO002748,SUP018,PROD00185,508,2025-06-10,2025-07-08,Cancelled
PO002749,SUP001,ITM00175,417,2023-04-18,2023-06-04,Pending
PO002750,SUP022,PROD00008,102,2023-01-11,2023-02-09,Delayed
PO002751,SUP001,PROD00004,126,2024-09-04,2024-10-02,
PO002752,SUP014,PRO00055,266,2025-01-07,2025-01-15,In Transit
PO002753,SUP024,ITM00091,62,2023-06-27,2023-07-09,Delivered
PO002754,SUP003,SKU00054,203,2024-12-14,2024-12-30,In Transit
PO002755,SUP013,SKU00086,282,2025-07-05,2025-07-20,Pending
PO002756,SUP002,SKU00098,534,2025-05-07,2025-06-10,Cancelled
PO002757,SUP003,SKU00086,387,2023-08-12,2023-08-27,Pending
PO002758,SUP012,PRO00097,338,,2024-06-16,Delivered
PO002759,SUP015,ITM00043,525,2023-04-02,2023-04-24,Delivered
PO002760,SUP021,PROD00125,123,2023-07-11,2023-08-04,Pending
PO002761,SUP019,SKU00089,465,2024-12-24,2025-02-06,In Transit
PO002762,SUP017,PROD00167,111,2023-10-10,2023-11-27,Delivered
PO002763,SUP014,ITM00126,167,2024-11-11,2024-12-28,Cancelled
PO002764,SUP010,SKU00173,78,2024-09-10,2024-10-02,In Transit
PO002765,SUP002,PROD00049,515,2024-10-21,11/18/2024,Delivered
PO002766,SUP012,SKU00079,71,2023-09-06,2023-09-11,Delivered
PO002767,SUP009,ITM00050,385,2025-01-30,2025-02-28,In Transit
PO002768,SUP030,PROD00147,121,2024-03-20,2024-03-28,In Transit
PO002769,SUP030,PRO00131,318,2024-01-18,2024-02-12,Cancelled
PO002770,SUP022,PRO00115,430,2024-07-05,2024-08-16,Pending
PO002771,SUP024,ITM00166,457,2024-02-25,2024-03-01,Delayed
PO002772,SUP017,PRO00068,91,2024-02-08,2024-02-29,Delayed
PO002773,SUP002,PROD00125,315,2024-03-27,2024-05-15,
PO002774,SUP017,ITM00043,520,2023-04-06,2023-04-17,Pending
PO002775,SUP025,ITM00033,85,2025-07-27,2025-09-05,Delayed
PO002776,SUP014,PRO00014,270,01/01/2023,2023-01-31,Pending
PO002777,SUP021,PRO00022,387,2025-09-01,2025-09-12,Cancelled
PO002778,SUP014,PROD00024,479,2024-08-12,2024-09-21,In Transit
PO002779,SUP012,ITM00128,220,2025-06-24,2025-07-31,Cancelled
PO002780,SUP009,SKU00079,63,2025-08-27,2025-09-10,Delivered
PO002781,SUP019,PRO00131,385,2025-09-04,2025-09-19,Cancelled
PO002782,SUP003,SKU00179,431,2024-01-06,2024-01-24,Delivered
PO002783,SUP008,PRO00012,134,2023-03-22,2023-04-20,Delivered
PO002784,SUP028,PROD00121,235,2024-09-18,2024-11-03,Pending
PO002785,SUP018,SKU00173,478,2024-03-02,04/19/2024,
PO002786,SUP025,SKU00140,280,2025-04-23,2025-05-26,In Transit
PO002787,SUP010,ITM00043,282,2024-08-15,2024-09-04,Delivered
PO002788,SUP029,PRO00007,321,2023-01-28,2023-02-02,Delayed
PO002789,SUP002,ITM00099,266,2023-02-24,2023-03-16,Delivered
PO002790,SUP008,PRO00032,487,2025-09-13,25-09-2025,Delayed
PO002791,SUP024,PROD00049,150,2023-04-04,2023-05-08,Pending
PO002792,SUP012,PRO00012,208,2025-05-09,2025-06-05,Pending
PO002793,SUP005,PROD00024,171,2024-06-09,07/29/2024,Delivered
PO002794,SUP029,PROD00165,474,2023-09-14,2023-10-17,Delivered
PO002795,SUP024,SKU00067,351,2025-08-26,2025-09-04,In Transit
PO002796,SUP017,SKU00116,109,2025-07-19,2025-08-23,Delayed
PO002797,SUP014,SKU00026,209,2023-06-18,2023-07-16,Delivered
PO002798,SUP026,PRO00032,185,2025-07-07,2025-08-02,Pending
PO002799,SUP022,ITM00034,190,2024-10-31,2024-12-18,Delayed
PO002800,SUP025,PROD00006,,2023-10-30,2023-12-03,Delayed
PO002801,SUP021,PRO00151,212,2023-06-25,2023-07-25, Delivered
PO002802,SUP023,PROD00167,410,2023-10-16,2023-11-05,Cancelled
PO002803,SUP018,PROD00016,548,2023-09-16,2023-09-29,Cancelled
PO002804,SUP004,SKU00179,342,2024-12-02,2024-12-23,In Transit
PO002805,SUP022,PROD00191,495,2025-03-05,2025-03-14,Delivered
PO002806,SUP012,SKU00054,305,2025-08-17,2025-09-10,Cancelled
PO002807,SUP018,PROD00164,400,2023-08-22,2023-10-10,Cancelled
PO002808,SUP009,ITM00040,,2025-05-06,2025-05-28,Delivered
PO002809,SUP023,SKU00181,399,2023-03-20,2023-04-08,Delayed
PO002810,SUP020,PROD00044,428,2023-08-16,2023-09-23,Delayed
PO002811,SUP023,PRO00013,131,2023-05-28,2023-06-12,In Transit
PO002812,SUP025,PRO00195,118,2024-08-12,2024-09-29,Delayed
PO002813,SUP019,ITM00034,279,2025-05-08,2025-05-19,Delayed
PO002814,SUP003,ITM00043,289,2024-12-03,2025-01-16,Pending
PO002815,SUP030,SKU00057,212,2025-01-28,2025-03-17,Delivered
PO002816,SUP003,ITM00071,394,2024-10-22,2024-12-08,Pending
PO002817,SUP024,PROD00044,170,17-08-2025,2025-09-12,Cancelled
PO002818,SUP018,PROD00192,472,2024-05-17,2024-05-23,In Transit
PO002819,SUP003,PRO00060,102,2023-01-26,2023-02-28,In Transit
PO002820,SUP025,SKU00143,178,2023-04-02,2023-05-13,Cancelled
PO002821,SUP028,PROD00177,374,2023-09-19,2023-10-03,Delivered
PO002822,SUP018,PROD00006,258,2023-02-26,2023-03-03,Pending
PO002823,SUP028,SKU00141,547,2024-11-06,2024-12-02,In Transit
PO002824,SUP018,PRO00150,127,2025-01-07,2025-01-20,In Transit
PO002825,SUP028,PROD00062,258,2024-11-03,2024-11-21,Cancelled
PO002826,SUP023,PRO00137,525,2025-06-10,2025-07-27,Delivered
PO002827,SUP009,PROD00178,487,2023-06-14,2023-07-20,Cancelled
PO002828,SUP006,PRO00039,323,2024-07-14,2024-08-07,Cancelled
PO002829,SUP001,PROD00049,533,2023-06-22,2023-07-21,Delayed
PO002830,SUP017,PROD00018,336,2024-02-05,2024-03-13,Pending
PO002831,SUP013,PROD00174,81,2024-08-28,2024-09-02,In Transit
PO002832,SUP020,SKU00122,270,2025-08-08,2025-09-24,Cancelled
PO002833,SUP013,PROD00136,269,2024-01-04,2024-02-13,In Transit
PO002834,SUP006,ITM00134,472,2023-07-06,2023-07-27,Delayed
PO002835,SUP018,PRO00156,78,2025-01-26,2025-02-14,Cancelled
PO002836,SUP023,PRO00161,217,2024-05-25,2024-05-31,Cancelled
PO002837,SUP030,ITM00023,469,2024-12-14,2025-02-01,Delayed
PO002838,SUP006,ITM00176,212,2025-01-13,2025-02-20,In Transit
PO002839,SUP012,PROD00045,228,2025-01-10,2025-02-22,Cancelled 
PO002840,SUP027,SKU00196,314,2024-04-11,2024-05-28,Delivered
PO002841,SUP008,PRO00014,117,2024-05-15,2024-06-10,Delivered
PO002842,SUP009,PROD00090,263,2023-04-29,2023-06-16,Pending
PO002843,SUP020,SKU00082,514,2023-05-31,2023-06-30,Pending
PO002844,SUP009,PROD00016,262,06/07/2024,2024-07-03,Pending
PO002845,SUP025,PROD00136,425,2024-01-10,2024-02-26,Delayed
PO002846,SUP003,PROD00024,382,2023-08-13,2023-08-25,In Transit
PO002847,SUP019,PROD00117,341,2025-09-23,2025-10-17,Delivered
PO002848,SUP009,PRO00055,428,2023-01-03,2023-02-12,Cancelled
PO002849,SUP002,SKU00120,237,2024-11-15,2024-11-25,Delivered
PO002850,SUP007,PROD00177,365,2024-08-11,2024-08-20,Delayed
PO002851,SUP015,ITM00036,470,2023-12-31,2024-02-09,Delayed
PO002852,SUP008,PROD00145,511,2024-12-05,2024-12-19,Pending
PO002853,SUP004,SKU00079,475,2025-02-27,2025-04-15,Delivered
PO002854,SUP029,PRO00155,72,2025-08-25,2025-10-13,Cancelled
PO002855,SUP026,SKU00072,321,2023-05-21,2023-07-07,Cancelled
PO002856,SUP019,PRO00183,548,2023-11-30,2023-12-05,Cancelled
PO002857,SUP021,ITM00058,526,2025-08-21,2025-09-27,Delayed
PO002858,SUP003,ITM00112,50,2025-07-07,2025-07-25,In Transit
PO002859,SUP026,SKU00002,160,2023-04-24,05/13/2023,Delayed
PO002860,SUP011,PROD00121,349,2023-04-17,2023-05-25,Pending
PO002861,SUP012,SKU00072,442,2024-12-02,2024-12-11,Cancelled
PO002862,SUP027,SKU00179,242,2023-05-04,2023-06-13,Pending
PO002863,SUP020,PROD00192,111,2024-09-20,2024-10-05,Delivered
PO002864,SUP022,ITM00023,397,2023-03-08,2023-04-18,Pending
PO002865,SUP003,SKU00103,393,2025-05-27,2025-07-07,Delayed
PO002866,SUP022,SKU00143,539,2023-01-08,2023-01-22,Cancelled
PO002867,SUP006,PROD00125,549,2023-03-29,2023-04-21,Delivered
PO002868,SUP028,ITM00033,390,2025-02-06,2025-03-28,
PO002869,SUP008,PRO00146,545,2024-01-21,2024-02-19,Cancelled
PO002870,SUP028,ITM00015,183,2024-08-23,2024-09-29,Pending
PO002871,SUP003,SKU00026,174,2023-04-21,2023-06-06,Cancelled
PO002872,SUP018,PROD00191,104,2025-01-11,2025-02-04,Cancelled
PO002873,SUP002,SKU00101,484,2023-12-14,2024-01-01,Delivered
PO002874,SUP020,PRO00038,169,2024-06-04,2024-07-01,Delivered
PO002875,SUP007,SKU00046,332,2023-01-15,2023-01-29,Delivered
PO002876,SUP020,PRO00074,51,2024-06-06,2024-07-07,Delivered
PO002877,SUP028,PRO00097,245,2023-04-08,2023-05-17,Delivered
PO002878,SUP007,SKU00101,79,2024-08-13,2024-08-22,Delivered
PO002879,SUP026,SKU00009,533,2024-02-10,2024-03-29,Pending
PO002880,SUP003,SKU00002,343,2024-09-28,2024-10-19,
PO002881,SUP007,SKU00141,404,2025-08-23,2025-10-05,Delayed
PO002882,SUP001,SKU00170,201,2024-02-25,2024-03-03, Pending 
PO002883,SUP030,PRO00005,194,2023-12-10,2024-01-24,Delivered
PO002884,SUP005,SKU00140,203,2024-07-26,2024-08-16,Delivered
PO002885,SUP026,PROD00132,314,2024-01-22,2024-02-10,Pending
PO002886,SUP009,PRO00019,92,2024-12-19,2025-01-23,Pending
PO002887,SUP001,ITM00128,492,2025-04-21,2025-05-02,Delivered
PO002888,SUP009,PROD00171,379,2023-07-05,2023-07-14,Pending
PO002889,SUP006,PROD00084,74,2023-05-25,2023-07-04,Delayed
PO002890,SUP029,PROD00048,260,2025-06-10,2025-07-27,Cancelled
PO002891,SUP004,SKU00041,362,2023-01-27,2023-02-28,Delivered
PO002892,SUP001,SKU00181,417,2023-10-26,2023-12-11,Delayed
PO002893,SUP018,PROD00171,154,2024-03-06,2024-04-02,Delayed
PO002894,SUP015,PROD00075,158,2023-10-18,2023-10-30,In Transit
PO002895,SUP010,PRO00146,528,2025-01-04,2025-02-15,In Transit
PO002896,SUP010,PRO00095,274,2025-04-06,2025-04-28,In Transit
PO002897,SUP002,PRO00078,117,2024-07-18,2024-08-02,Delayed
PO002898,SUP010,SKU00141,101,2024-10-07,2024-11-12,Delayed
PO002899,SUP014,PRO00028,54,2023-11-04,2023-11-16,
PO002900,SUP002,PRO00022,308,2025-02-18,2025-03-05,Pending
PO002901,SUP026,ITM00112,383,2023-07-25,2023-08-17,Pending
PO002902,SUP006,ITM00043,136,2023-04-27,2023-05-26,In Transit
PO002903,SUP013,ITM00070,164,2024-10-21,2024-11-01,Cancelled
PO002904,SUP008,SKU00173,338,2023-05-13,2023-06-20,Delivered
PO002905,SUP016,PRO00115,532,2023-08-04,2023-08-21,Delayed
PO002906,SUP009,PROD00084,91,2024-06-05,2024-06-30,Delivered
PO002907,SUP014,ITM00158,86,2023-01-31,2023-03-16,Delivered
PO002908,SUP025,PROD00051,275,2024-08-04,2024-08-11,Cancelled
PO002909,SUP030,PROD00073,200,2023-06-12,2023-07-21,Delayed
PO002910,SUP021,PRO00162,256,2024-05-13,2024-06-06,Delayed
PO002911,SUP030,PRO00119,415,2024-01-26,2024-02-07,Pending
PO002912,SUP006,SKU00179,521,2024-04-04,2024-05-09,Pending
PO002913,SUP009,ITM00050,158,2024-04-25,2024-05-02,Delivered
PO002914,SUP029,PROD00049,541,2025-08-04,2025-08-21,Delayed
PO002915,SUP024,PROD00174,390,2023-03-03,2023-04-07,Delivered
PO002916,SUP019,PROD00018,142,2024-07-04,2024-07-23,Cancelled
PO002917,SUP026,PROD00107,59,2024-11-29,2024-12-06,Delayed
PO002918,SUP030,SKU00061,467,2023-10-29,2023-12-11,In Transit
PO002919,SUP002,ITM00021,159,2023-04-20,2023-04-29,Pending
PO002920,SUP008,PRO00109,117,2025-03-22,2025-04-10,Delivered
PO002921,SUP018,PROD00090,295,2024-09-11,2024-10-23,Delayed
PO002922,SUP023,SKU00093,152,2025-08-26,2025-10-03,Pending
PO002923,SUP020,PRO00032,132,2023-02-28,2023-04-09,Delayed
PO002924,SUP010,PROD00108,433,2025-08-06,2025-08-16,Cancelled
PO002925,SUP017,ITM00077,275,2025-09-01,2025-10-05,Cancelled
PO002926,SUP019,PROD00174,197,2023-11-11,2023-12-29,Delayed
PO002927,SUP025,PROD00167,273,2025-08-26,2025-09-16,Cancelled
PO002928,SUP025,PROD00199,529,2024-08-05,2024-09-16,Delayed
PO002929,SUP014,SKU00098,409,2025-02-07,2025-02-14,Delivered
PO002930,SUP006,PROD00051,522,2023-08-05,2023-09-22,Delayed
PO002931,SUP014,SKU00061,482,2024-12-28,2025-01-04,In Transit
PO002932,SUP006,PRO00085,65,2025-05-18,2025-06-06,Delayed
PO002933,SUP001,ITM00114,312,01/25/2024,2024-02-18,In Transit
PO002934,SUP005,PROD00185,452,2023-06-20,2023-06-28,Pending
PO002935,SUP017,SKU00009,518,2023-11-15,23-11-2023,Delivered
PO002936,SUP023,ITM00110,69,2023-04-06,2023-04-29,Pending
PO002937,SUP025,PROD00164,544,2023-01-29,2023-03-12,Cancelled
PO002938,SUP009,ITM00127,290,2024-03-26,2024-05-12,Delivered
PO002939,SUP008,PROD00165,323,2023-03-13,2023-04-21, Delayed 
PO002940,SUP001,SKU00197,186,2023-03-17,2023-04-20,Delivered
PO002941,SUP020,PROD00090,516,2025-09-24,2025-10-11,Delivered
PO002942,SUP009,ITM00113,138,,2024-01-06,Cancelled
PO002943,SUP023,ITM00043,170,2024-01-17,2024-01-29,Delayed
PO002944,SUP020,PRO00109,,2023-05-30,2023-06-04,Delivered
PO002945,SUP001,PROD00125,121,2025-04-17,2025-05-27,Pending
PO002946,SUP027,PRO00146,412,2024-12-11,2025-01-23,Delayed
PO002947,SUP016,ITM00065,513,2023-07-18,2023-08-01,Cancelled
PO002948,SUP005,SKU00186,550,2025-04-24,2025-04-29,Delayed
PO002949,SUP008,PRO00022,194,2024-11-13,2024-12-19,Delivered
PO002950,SUP004,PROD00174,242,2025-02-10,2025-03-11,Delivered
PO002951,SUP021,PROD00199,140,2023-05-22,2023-07-03,Cancelled
PO002952,SUP018,PRO00109,518,2024-04-07,2024-05-04,Delayed
PO002953,SUP005,ITM00112,235,2024-11-06,2024-11-18,Pending
PO002954,SUP017,ITM00043,380,2025-03-24,2025-05-02,Cancelled
PO002955,SUP008,PRO00151,474,2023-05-27,2023-06-30,Delayed
PO002956,SUP025,PROD00117,229,2024-12-12,2025-01-13,Delivered
PO002957,SUP019,SKU00020,541,2023-06-26,2023-07-01,In Transit
PO002958,SUP029,SKU00072,207,2025-08-23,2025-09-23,Cancelled
PO002959,SUP015,PROD00106,51,2025-02-05,2025-03-12,Delayed
PO002960,SUP019,SKU00138,539,2025-05-13,2025-06-26,In Transit
PO002961,SUP008,SKU00103,220,2025-02-07,2025-02-28,Pending
PO002962,SUP027,PRO00012,278,2024-03-10,2024-03-16,In Transit
PO002963,SUP015,ITM00096,,08/21/2025,2025-09-10,Cancelled
PO002964,SUP026,ITM00112,283,2023-05-13,2023-06-10,Delivered
PO002965,SUP013,PROD00121,230,2025-08-07,21-08-2025,Cancelled
PO002966,SUP005,PRO00148,124,2024-09-17,2024-10-17,Cancelled
PO002967,SUP030,PROD00191,550,2024-10-27,2024-11-09, Pending
PO002968,SUP013,PROD00084,399,2025-01-10,2025-01-25,Cancelled
PO002969,SUP026,PRO00137,148,2025-05-06,2025-06-11,In Transit
PO002970,SUP004,SKU00118,447,2023-06-06,24-07-2023,Delayed
PO002971,SUP012,PROD00106,133,2025-07-22,2025-08-03, Delivered 
PO002972,SUP028,PRO00146,65,2024-11-23,2024-12-12,Pending
PO002973,SUP012,PRO00039,416,2023-07-16,2023-08-18,Pending
PO002974,SUP009,PROD00018,301,2023-05-15,2023-06-16,Cancelled
PO002975,SUP001,PROD00187,342,2024-06-29,2024-07-21,Pending
PO002976,SUP005,SKU00179,146,2024-11-14,2024-12-05,In Transit
PO002977,SUP014,SKU00118,410,2025-02-16,2025-03-21,Delayed
PO002978,SUP012,PRO00013,124,2024-02-25,2024-04-11,In Transit
PO002979,SUP021,PROD00171,494,2024-06-03,2024-07-08,In Transit
PO002980,SUP021,SKU00098,145,2024-07-24,2024-08-04,In Transit
PO002981,SUP014,SKU00197,155,2025-09-25,2025-10-13,Pending
PO002982,SUP028,SKU00035,388,2024-02-05,2024-03-19,In Transit
PO002983,SUP021,ITM00063,243,2024-06-27,2024-07-17,Cancelled
PO002984,SUP002,SKU00190,69,2024-09-05,2024-09-23,Delivered
PO002985,SUP019,PRO00162,192,2024-08-22,2024-10-01,Delayed
PO002986,SUP026,PRO00150,58,2024-06-07,2024-06-19,Pending
PO002987,SUP030,PROD00117,502,2024-07-04,2024-07-23,Cancelled
PO002988,SUP012,ITM00091,532,2024-06-13,2024-07-08,In Transit
PO002989,SUP016,ITM00091,278,2025-01-21,2025-03-11,In Transit
PO002990,SUP001,SKU00159,547,,2023-09-24,Pending
PO002991,SUP020,ITM00189,433,2024-12-13,2025-01-06,Delayed
PO002992,SUP021,ITM00023,429,2024-06-11,2024-07-22,In Transit
PO002993,SUP027,PRO00053,268,2023-05-29,2023-07-17,Delayed
PO002994,SUP013,PRO00100,100,2024-07-21,2024-07-29,Pending
PO002995,SUP025,PRO00037,210,,2025-05-26,Delivered
PO002996,SUP002,SKU00093,134,2024-02-04,2024-02-28,Cancelled
PO002997,SUP006,ITM00111,384,2023-11-20,2024-01-07,In Transit
PO002998,SUP030,PRO00039,62,2023-05-24,2023-07-02,Delayed
PO002999,SUP013,PRO00010,216,2025-06-28,2025-08-05,Pending
PO003000,SUP018,SKU00140,550,2023-11-06,2023-12-16,Delivered
